artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	year	popularity	explicit
Charlie Haden	God Rest Ye Merry Gentlemen	1.0	0.532	0.0501	2	-27.646	0	0.0587	0.978	0.916	0.123	0.63	112.746	147773	2012	29	0
Charlie Haden	Going Home	1.0	0.406	0.0227	0	-28.344	1	0.0463	0.958	0.923	0.105	0.196	90.425	249960	2012	45	0
Charlie Haden	It Came Upon The Midnight Clear	1.0	0.494	0.0421	10	-26.853	1	0.0453	0.981	0.928	0.104	0.264	112.017	176653	2012	30	0
Charlie Haden	Sweet Hour Of Prayer	1.0	0.58	0.0673	3	-24.515	1	0.0448	0.983	0.947	0.108	0.247	96.014	146680	2012	17	0
Charlie Haden	Take My Hand Precious Lord	1.0	0.478	0.0155	5	-28.139	1	0.0515	0.964	0.946	0.123	0.122	123.695	262880	2012	26	0
Charlie Haden	The Old Rugged Cross	1.0	0.435	0.046	10	-27.077	1	0.0366	0.957	0.94	0.118	0.278	93.342	233813	2012	18	0
Charlie Wilson	There Goes My Baby	1.0	0.596	0.827	5	-4.455	1	0.0541	0.0846	0.0	0.382	0.662	81.019	207627	2008	52	0
Cheap Trick	Surrender	1.0	0.524	0.955	0	-7.081	1	0.0411	0.00717	8.77e-06	0.659	0.869	133.849	253733	1978	69	0
Cher	Just Like Jesse James	1.0	0.4	0.563	8	-10.233	1	0.0307	0.17	0.0	0.133	0.442	138.006	245733	1989	59	0
Cher Lloyd	Want U Back	1.0	0.694	0.891	9	-2.94	1	0.0949	0.0562	0.0	0.561	0.563	97.939	214573	2012	67	0
Cheryl Porter	Oh Give Thanks	1.0	0.44	0.292	0	-8.206	1	0.038	0.979	0.0	0.0862	0.608	75.824	196213	2010	14	0
Chicago Mass Choir	He's Waiting	1.0	0.729	0.969	11	-7.193	1	0.0543	0.0986	0.0	0.382	0.647	107.034	235467	2001	4	0
Chicago Mass Choir	Nobody But You	1.0	0.746	0.543	7	-5.848	1	0.0551	0.347	0.00124	0.0967	0.719	130.017	315440	2001	4	0
Chicago Mass Choir	Praise Jehovah	1.0	0.331	0.754	8	-4.916	1	0.051	0.308	0.0	0.181	0.222	103.578	402387	2002	14	0
Chicago Mass Choir	Take It To Jesus	1.0	0.566	0.964	1	-3.755	1	0.153	0.0706	9.62e-05	0.0788	0.636	117.224	365000	2001	17	0
Chief Keef	Hate Bein' Sober	1.0	0.82	0.47	8	-7.181	1	0.0458	0.00435	0.0	0.141	0.313	132.003	280173	2012	70	1
Chief Keef	Love Sosa	1.0	0.772	0.413	0	-8.193	0	0.089	0.0361	0.0	0.111	0.211	131.965	246213	2012	76	1
Childish Gambino	Sober	1.0	0.707	0.562	0	-7.621	1	0.0305	0.124	1.58e-05	0.561	0.418	98.094	252026	2014	74	0
China Mac	Bardi	1.0	0.792	0.779	10	-3.768	0	0.329	0.0668	0.0	0.106	0.544	76.799	185000	2019	10	1
China Mac	Gotta Go (feat. China Mac)	1.0	0.86	0.498	4	-6.757	0	0.237	0.446	0.0	0.112	0.138	83.038	162697	2017	4	1
China Mac	They Can't Burn Us All	1.0	0.563	0.742	1	-10.328	1	0.218	0.0453	0.0	0.527	0.362	91.017	190099	2020	23	1
Chris Renzema	How To Be Yours	1.0	0.5	0.338	6	-8.42	1	0.0331	0.619	0.0	0.124	0.0951	131.82	288593	2018	60	0
Christina Perri	be my forever (feat. Ed Sheeran)	1.0	0.667	0.622	5	-5.294	1	0.0826	0.551	0.0	0.473	0.611	76.471	199533	2014	48	0
Christoph Willibald Gluck	Gluck / Arr Siloti: Orphée et Eurydice, Wq. 41, Act I: Dance of the Blessed Spirits	1.0	0.259	0.00838	10	-30.66	0	0.0389	0.995	0.949	0.102	0.0395	76.127	194600	2020	40	0
Christoph Willibald Gluck	Orphée & Eurydice: Mélodie - Arranged by Charl du Plessis	1.0	0.407	0.0116	5	-27.584	1	0.0471	0.995	0.847	0.0945	0.335	72.83	99600	2020	9	0
Christopher West	Awsome God	1.0	0.4	0.126	4	-17.829	0	0.0427	0.993	0.895	0.0939	0.178	145.35	187293	2005	23	0
Ciggy Black	Paper Chasing	1.0	0.828	0.626	9	-6.26	0	0.314	0.0258	0.0	0.22	0.206	140.071	318096	2019	35	1
Ciggy Black	Suicide	1.0	0.615	0.389	9	-11.146	1	0.775	0.635	0.0	0.169	0.654	130.152	147136	2020	47	1
Citizen	Sleep	1.0	0.351	0.634	9	-7.196	0	0.0377	0.0224	0.00514	0.523	0.109	131.835	189914	2013	50	0
Clairo	Bags	1.0	0.742	0.546	1	-7.694	1	0.0315	0.172	0.38	0.115	0.868	104.996	260520	2019	73	0
Cliff Martinez	I Drive	1.0	0.238	0.0543	0	-26.229	1	0.0402	0.968	0.948	0.0799	0.0352	72.413	123533	2011	47	0
Coasts	A Rush Of Blood	1.0	0.476	0.721	1	-7.196	1	0.0317	0.00748	0.0	0.0667	0.371	128.017	247027	2016	28	0
Coasts	Oceans	1.0	0.518	0.862	9	-4.599	1	0.0454	0.00184	0.0	0.343	0.496	127.647	223613	2016	40	0
Collie Buddz	Come Around	1.0	0.497	0.786	1	-6.05	0	0.322	0.0144	0.0	0.638	0.736	152.982	221507	2007	53	0
Corinne Bailey Rae	Like A Star	1.0	0.606	0.226	2	-10.617	0	0.0347	0.715	0.0001	0.35	0.142	122.711	243213	2006	65	0
Corinne Bailey Rae	The Scientist	1.0	0.306	0.229	10	-11.112	1	0.0331	0.807	0.000269	0.112	0.156	85.492	196040	2017	63	0
Corinne Bailey Rae	Till It Happens To You	1.0	0.659	0.226	1	-11.787	0	0.0517	0.789	0.000113	0.0858	0.0705	119.687	278640	2006	59	0
Cory Wong	Limited World	1.0	0.753	0.867	10	-5.849	0	0.0724	0.225	0.0101	0.106	0.94	124.022	265347	2019	42	0
Creed	What's This Life For	1.0	0.393	0.78	7	-4.771	1	0.0317	0.00966	1.37e-05	0.105	0.204	141.772	248227	1997	55	0
Curren$y	All Work	1.0	0.688	0.88	9	-5.044	1	0.233	0.0564	0.0	0.154	0.618	140.904	150047	2019	56	1
Curren$y	New Thangs	1.0	0.595	0.555	10	-9.227	0	0.198	0.377	0.0	0.2	0.742	78.558	143760	2018	47	1
Curren$y	This and That	1.0	0.641	0.584	5	-8.775	0	0.183	0.327	0.000248	0.116	0.167	169.953	146824	2018	53	1
Curtis Mayfield	So in Love	1.0	0.683	0.526	8	-9.656	1	0.0437	0.138	0.00481	0.105	0.679	120.585	314227	1975	46	0
Curtis Mayfield	The Makings of You	1.0	0.367	0.431	5	-11.191	1	0.0576	0.758	8.89e-06	0.113	0.57	76.454	223867	1970	49	0
Céline Dion	"My Heart Will Go On - Love Theme from ""Titanic"""	1.0	0.428	0.276	4	-11.729	1	0.0312	0.732	5.33e-06	0.117	0.0382	99.195	280000	1997	76	0
D'Angelo	Ain't That Easy	1.0	0.545	0.644	6	-8.111	1	0.415	0.137	0.000402	0.185	0.614	176.176	289347	2014	47	0
D'Angelo	Cruisin'	1.0	0.407	0.525	11	-12.725	0	0.166	0.381	0.000452	0.0816	0.329	74.34	384667	1995	56	0
D'Angelo	Devil's Pie	1.0	0.917	0.455	10	-8.446	0	0.23	0.00306	0.000742	0.713	0.562	92.097	321643	2000	50	1
D'Angelo	Left And Right	1.0	0.842	0.405	1	-9.504	1	0.628	0.219	0.0	0.368	0.824	91.972	286467	2000	45	1
D'Angelo	One Mo'Gin	1.0	0.857	0.16	1	-12.933	1	0.352	0.291	0.0555	0.118	0.591	64.026	373027	2000	47	0
D'Angelo	Playa Playa	1.0	0.52	0.468	1	-8.58	1	0.392	0.454	0.0258	0.715	0.439	81.548	426760	2000	45	1
D'Angelo	Spanish Joint	1.0	0.729	0.498	0	-8.906	0	0.0821	0.537	0.322	0.134	0.78	111.77	344493	2000	52	0
D'Angelo	The Line	1.0	0.843	0.376	2	-9.653	1	0.382	0.145	0.00471	0.167	0.558	80.098	316307	2000	44	0
DDG	Moonwalking in Calabasas (feat. Blueface) - Remix	1.0	0.928	0.341	11	-10.196	0	0.103	0.0614	0.0	0.162	0.745	129.966	170233	2020	84	1
DJ Frank Ski	Whores in This House	1.0	0.898	0.539	6	-6.779	1	0.0633	0.141	0.0599	0.0594	0.524	126.035	218201	1993	35	1
DJ Khaled	I'm On One	1.0	0.599	0.667	7	-4.267	1	0.0367	0.0533	0.0	0.134	0.817	80.984	288877	2017	67	1
DJ Khaled	POPSTAR (feat. Drake)	1.0	0.8	0.56	5	-4.818	0	0.261	0.057	0.0	0.134	0.45	163.071	200221	2020	89	1
DJ Khaled	Welcome To My Hood - Edited Version	1.0	0.606	0.704	7	-4.047	1	0.184	0.00538	0.0	0.108	0.542	139.818	250373	2011	24	0
DMX	Party Up	1.0	0.51	0.931	11	-3.302	1	0.347	0.0738	0.0	0.5	0.53	201.936	268867	1999	71	1
DMX	Ruff Ryders' Anthem - Re-Recorded	1.0	0.867	0.796	6	-4.73	1	0.0693	0.202	0.0	0.0838	0.776	92.766	231040	2011	62	1
Da Les	One Direction	1.0	0.783	0.703	5	-5.002	0	0.292	0.527	0.0	0.263	0.706	77.46	185806	2018	5	1
Damian Marley	Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix	1.0	0.813	0.585	10	-6.856	0	0.266	0.0223	0.0	0.21	0.847	84.995	245147	2018	60	0
Damian Marley	Road To Zion	1.0	0.724	0.696	1	-6.326	1	0.201	0.123	0.0	0.106	0.433	93.607	317333	2005	65	0
Dan + Shay	19 You + Me	1.0	0.493	0.67	6	-5.131	1	0.0298	0.319	0.0	0.102	0.451	151.989	217407	2014	60	0
Daniel Barenboim	Bach, JS : Well-Tempered Clavier Book 1 : Prelude No.1 in C major BWV846	1.0	0.181	0.0187	0	-37.066	1	0.04	0.994	0.895	0.0674	0.246	95.026	100760	2004	43	0
Danielle Bradbery	Sway	1.0	0.7	0.706	3	-5.479	1	0.0265	0.39	0.0	0.366	0.648	97.028	212280	2017	60	0
Darius Rucker	I Will Love You Still	1.0	0.577	0.488	8	-7.4	1	0.0262	0.262	3.66e-05	0.137	0.324	87.003	229093	2013	36	0
Darius Rucker	Lost In You	1.0	0.466	0.663	10	-7.143	1	0.0539	0.249	0.000343	0.12	0.729	202.03	208613	2013	39	0
Darius Rucker	Love Without You	1.0	0.436	0.375	5	-11.305	1	0.0319	0.404	0.0	0.101	0.157	73.121	199373	2013	40	0
Darius Rucker	Take Me Home	1.0	0.599	0.714	3	-7.687	1	0.038	0.344	0.0	0.0775	0.612	127.893	249453	2013	33	0
Darondo	Didn't I	1.0	0.463	0.382	5	-11.682	1	0.0278	0.897	0.263	0.108	0.638	74.573	209160	2005	67	0
Darwin Hobbs	We Worship You Today	1.0	0.542	0.422	10	-7.371	0	0.0317	0.18	0.0	0.072	0.21	106.909	383933	2003	26	0
Daryl Hall & John Oates	Maneater	1.0	0.724	0.498	11	-13.083	0	0.0423	0.0405	8.56e-05	0.0761	0.823	88.825	273173	1982	75	0
Daryl Hall & John Oates	When the Morning Comes	1.0	0.454	0.417	7	-14.159	1	0.0378	0.528	1.39e-05	0.126	0.819	74.072	191493	1973	53	0
Dave East	Believe It Or Not	1.0	0.65	0.732	11	-7.342	0	0.356	0.0945	0.0	0.0695	0.507	81.09	221652	2020	40	1
Dave East	Blue Story	1.0	0.641	0.727	10	-5.47	0	0.139	0.0801	2.46e-06	0.172	0.515	158.049	232694	2020	38	1
Dave East	Envy	1.0	0.533	0.713	6	-7.6	0	0.359	0.00202	1.28e-06	0.356	0.656	176.922	177105	2020	43	1
Dave East	It Was Written	1.0	0.432	0.85	11	-4.5	0	0.367	0.0652	0.0	0.0887	0.452	83.391	252000	2016	42	1
Dave East	Levelin Up (feat. Fabolous)	1.0	0.607	0.744	1	-4.18	1	0.281	0.309	0.0	0.157	0.0773	130.386	279876	2018	47	1
Dave East	Need A Sign	1.0	0.411	0.588	10	-6.068	0	0.272	0.0334	0.0	0.485	0.221	81.686	383680	2019	38	1
Dave East	No Hoodie (Nothin' To Lose)	1.0	0.699	0.747	8	-8.889	1	0.425	0.262	0.0	0.329	0.703	137.692	153459	2019	44	1
Dave East	Stone Killer	1.0	0.524	0.922	10	-5.362	0	0.311	0.0474	0.0	0.282	0.8	152.106	192790	2020	43	1
Dave Mason	We Just Disagree	1.0	0.624	0.388	4	-8.465	1	0.0242	0.336	0.0	0.0918	0.445	85.925	180133	1973	53	0
David Guetta	Titanium (feat. Sia)	1.0	0.604	0.788	0	-3.673	0	0.103	0.0678	0.153	0.127	0.301	126.06	245040	2011	67	0
David Jame$	Beep Beep	1.0	0.766	0.629	11	-7.234	0	0.117	0.00349	0.0	0.0951	0.453	82.53	192496	2020	1	1
David Jame$	If You Were Here	1.0	0.869	0.511	9	-9.296	1	0.389	0.0262	0.0	0.0681	0.554	146.009	217025	2020	1	1
David Jame$	Ride	1.0	0.581	0.582	10	-15.031	1	0.0368	0.417	7.02e-06	0.0913	0.438	104.07	179920	2009	23	0
David Lee Murphy	Dust On The Bottle	1.0	0.736	0.614	11	-11.124	1	0.0389	0.0237	5.84e-06	0.292	0.858	99.942	224667	1994	71	0
Dawes	A Little Bit Of Everything	1.0	0.51	0.393	5	-9.526	1	0.0364	0.395	0.0	0.138	0.269	143.747	339493	2011	53	0
Dayshock Beats	Deep End Freestyle - Instrumental	1.0	0.885	0.358	3	-8.487	0	0.0499	0.772	0.649	0.121	0.675	133.73	114780	2020	9	0
Dayspired	No Assumptions	1.0	0.713	0.703	1	-10.301	1	0.0429	0.355	0.91	0.0629	0.729	113.977	315000	2016	2	0
Dayspired	Schisandra	1.0	0.671	0.475	6	-8.831	0	0.0331	0.176	0.465	0.0858	0.499	105.003	247053	2019	1	0
De La Soul	The Grind Date	1.0	0.64	0.906	2	-2.82	1	0.25	0.109	0.00013	0.33	0.78	88.503	202560	2004	41	1
DeAndre Patterson	Give Him Glory	1.0	0.631	0.902	10	-6.376	0	0.0755	0.163	0.0	0.42	0.647	109.041	311000	2004	17	0
DeBarge	I Like It	1.0	0.675	0.733	9	-4.5	1	0.0443	0.446	1.8e-05	0.201	0.83	175.011	279400	1982	62	0
DeBarge	Time Will Reveal	1.0	0.711	0.259	0	-13.796	1	0.0359	0.528	0.0	0.0582	0.433	129.75	259493	1983	55	0
Dead Prez	Hip Hop	1.0	0.725	0.737	4	-7.453	1	0.324	0.000633	0.00417	0.109	0.219	77.161	214067	2000	63	1
Dead Prez	U R Ripping Us Apart	1.0	0.73	0.751	1	-7.494	1	0.295	0.0243	0.0	0.068	0.685	90.076	183573	2000	21	0
Deca	Gabriel Ratchet	1.0	0.676	0.742	7	-4.764	1	0.308	0.445	0.0	0.11	0.753	81.916	191832	2013	42	0
Descendents	Hope	1.0	0.506	0.903	2	-8.898	1	0.0455	0.00169	0.0	0.336	0.781	117.229	120360	1982	56	0
Destiny's Child	Say My Name	1.0	0.713	0.678	5	-3.525	0	0.102	0.273	0.0	0.149	0.734	138.009	271333	1999	77	0
Diamond Rio	Beautiful Mess	1.0	0.402	0.817	1	-3.756	1	0.0406	0.317	0.0	0.105	0.376	177.342	227920	1991	56	0
Diana Ross	Reach Out And Touch (Somebody's Hand)	1.0	0.525	0.673	5	-7.611	1	0.0355	0.578	0.0	0.272	0.524	134.375	188200	1970	40	0
Diana Ross	You Are Everything	1.0	0.521	0.525	10	-9.581	1	0.0463	0.0306	2.2e-05	0.145	0.495	150.392	190440	1973	58	0
Dolly Parton	Islands In the Stream	1.0	0.618	0.412	8	-12.075	1	0.0368	0.675	1.04e-06	0.0886	0.74	203.933	251960	1982	68	0
Dom Kennedy	My Type of Party	1.0	0.717	0.575	0	-5.821	0	0.204	0.19	0.0	0.106	0.193	109.648	201460	2012	52	1
Don Q	Legends (feat. Benny The Butcher)	1.0	0.637	0.865	7	-4.439	1	0.393	0.297	0.0	0.17	0.656	168.133	182857	2020	41	1
Donald Byrd	Cristo Redentor - Remastered	1.0	0.263	0.209	7	-12.017	0	0.0334	0.989	0.944	0.138	0.064	174.166	339453	2006	42	0
Donald Byrd	I Feel Like Loving You Today	1.0	0.577	0.728	2	-7.355	0	0.048	0.356	0.0496	0.652	0.787	77.406	415147	2019	39	0
Donald Lawrence & Company	When The Battle Is Over	1.0	0.695	0.918	1	-3.785	1	0.172	0.0766	0.0	0.736	0.638	113.928	224520	2011	19	0
Donald Lawrence & The Tri-City Singers	The Best Is Yet To Come	1.0	0.716	0.952	5	-5.671	0	0.0805	0.0558	0.0	0.0324	0.72	114.981	319071	2003	41	0
Donnie McClurkin	Agnus Dei	1.0	0.441	0.551	10	-6.76	1	0.0295	0.339	0.0	0.2	0.253	109.856	219480	2001	33	0
Donnie McClurkin	I Call You Faithful - (Album Version)	1.0	0.29	0.91	8	-2.851	1	0.085	0.0594	0.0	0.458	0.512	144.838	325667	2001	37	0
Donny Hathaway	A Song for You	1.0	0.315	0.22	5	-13.156	1	0.037	0.822	0.000211	0.245	0.0723	88.045	325947	1971	65	0
Donny Hathaway	A Song for You - Mono Single Version	1.0	0.314	0.271	5	-9.969	1	0.0342	0.91	7.86e-06	0.121	0.0977	85.45	203148	2013	26	0
Donny Hathaway	Come Back Charleston Blue	1.0	0.325	0.453	5	-9.139	0	0.0306	0.282	0.324	0.289	0.187	81.751	124760	2013	19	0
Donny Hathaway	Giving Up	1.0	0.335	0.202	1	-14.228	0	0.0323	0.726	6.63e-06	0.612	0.155	82.022	380467	1990	36	0
Donny Hathaway	I Believe in Music	1.0	0.414	0.39	10	-11.518	1	0.048	0.638	0.0	0.89	0.437	142.503	216200	1971	29	0
Donny Hathaway	I Believe to My Soul - Mono	1.0	0.519	0.317	9	-13.684	1	0.0368	0.6	0.00146	0.127	0.806	85.59	232369	1970	14	0
Donny Hathaway	Little Girl	1.0	0.388	0.269	2	-15.109	1	0.0394	0.709	8.17e-05	0.152	0.15	107.49	283227	1971	30	0
Donny Hathaway	Lord Help Me - Mono Single Version	1.0	0.419	0.523	10	-7.903	1	0.0458	0.849	0.0401	0.18	0.427	127.897	243004	2013	29	0
Donny Hathaway	Magnificent Sanctuary Band - Mono	1.0	0.751	0.553	11	-9.023	1	0.0955	0.113	5.35e-06	0.624	0.736	96.392	217051	2013	20	0
Donny Hathaway	She Is My Lady	1.0	0.338	0.329	8	-13.214	1	0.0349	0.499	0.0	0.156	0.239	109.287	330813	1971	32	0
Donny Hathaway	Take a Love Song	1.0	0.216	0.273	2	-14.417	1	0.0365	0.938	0.00368	0.177	0.167	168.725	288680	1971	27	0
Donny Hathaway	This Christmas	1.0	0.634	0.645	5	-9.2	1	0.0376	0.292	0.0	0.246	0.677	93.05	231173	1990	83	0
Donny Hathaway	Valdez in the Country	1.0	0.602	0.574	0	-14.386	1	0.0397	0.912	0.907	0.364	0.689	100.819	213242	2013	26	0
Donny Hathaway	You Were Meant for Me	1.0	0.366	0.248	11	-17.548	1	0.0283	0.471	9.81e-05	0.122	0.247	82.402	231067	2013	35	0
Dougie F	Diamonds Dancing	1.0	0.53	0.261	11	-15.332	0	0.245	0.43	0.000247	0.0968	0.1	79.381	202712	2015	24	0
Dr. Dre	Ed-Ucation	1.0	0.66	0.868	1	-3.229	1	0.502	0.458	0.0	0.453	0.602	168.791	92147	1999	48	1
Drake	Back To Back	1.0	0.893	0.48	1	-3.728	0	0.356	0.00855	0.0	0.116	0.382	86.976	170638	2015	69	1
Drake	Don’t Matter To Me (with Michael Jackson)	1.0	0.822	0.318	10	-12.391	1	0.0575	0.493	0.0128	0.11	0.138	102.998	245787	2018	73	0
Drew Gehling	It Only Takes a Taste	1.0	0.752	0.263	6	-11.66	1	0.0609	0.554	0.0	0.348	0.374	110.964	188800	2016	52	0
Dropkick Murphys	Black Velvet Band	1.0	0.237	0.945	7	-2.825	1	0.0761	0.0242	0.0	0.271	0.567	157.387	183307	2003	38	0
ENVY CAINE	Woo K, Pt. 2	1.0	0.615	0.633	1	-9.096	1	0.345	0.108	0.0	0.236	0.709	142.387	128880	2019	40	1
Earl Bynum and The Mount Unity Choir	Bless the Name of the Lord	1.0	0.4	0.847	2	-5.466	1	0.0905	0.36	0.0	0.283	0.407	159.943	419333	2013	7	0
Earl Bynum and The Mount Unity Choir	Most Holy Lord	1.0	0.258	0.789	3	-6.117	1	0.113	0.304	0.0	0.554	0.284	139.373	411586	2013	1	0
Earl Bynum and The Mount Unity Choir	Praise Awaits	1.0	0.558	0.849	8	-5.601	1	0.163	0.099	0.0	0.93	0.591	142.056	289520	2013	2	0
Earth, Wind & Fire	All About Love (First Impression)	1.0	0.335	0.412	9	-12.024	0	0.0414	0.753	0.00413	0.175	0.43	99.861	395400	1975	36	0
Earth, Wind & Fire	Be Ever Wonderful	1.0	0.387	0.462	10	-11.514	1	0.0419	0.262	0.000227	0.0914	0.319	141.199	307627	1977	49	0
Earth, Wind & Fire	Can't Let Go	1.0	0.649	0.794	6	-9.46	1	0.0352	0.144	0.000302	0.072	0.966	127.792	208693	1979	45	0
Earth, Wind & Fire	Devotion	1.0	0.572	0.355	9	-12.863	0	0.0286	0.452	0.0016	0.144	0.51	83.052	290187	1974	50	0
Earth, Wind & Fire	I'll Write a Song for You	1.0	0.293	0.514	9	-12.081	1	0.0552	0.672	0.00027	0.0841	0.355	154.217	323493	1977	47	0
Earth, Wind & Fire	In the Stone	1.0	0.656	0.662	4	-10.346	1	0.0493	0.0964	0.000612	0.0853	0.717	114.612	288480	1979	57	0
Earth, Wind & Fire	In the Stone - Edit	1.0	0.655	0.716	4	-9.865	1	0.0447	0.112	0.000425	0.052	0.763	114.428	265507	1992	48	0
Earth, Wind & Fire	Kalimba Story	1.0	0.704	0.627	9	-11.073	0	0.0331	0.0542	0.0153	0.0846	0.851	107.543	242200	1974	44	0
Earth, Wind & Fire	Keep Your Head to the Sky	1.0	0.525	0.476	9	-13.202	0	0.0531	0.0321	0.0	0.566	0.37	88.943	311080	1973	48	0
Earth, Wind & Fire	Love's Holiday	1.0	0.598	0.58	9	-10.105	1	0.0409	0.575	2.17e-05	0.12	0.735	74.855	262080	1977	54	0
Earth, Wind & Fire	Mighty Mighty	1.0	0.672	0.814	10	-10.642	0	0.032	0.0223	0.0411	0.15	0.968	115.073	183200	1974	46	0
Earth, Wind & Fire	Reasons - Live	1.0	0.49	0.549	3	-9.476	1	0.0378	0.453	7.94e-05	0.934	0.766	129.238	503133	1975	50	0
Earth, Wind & Fire	See the Light	1.0	0.408	0.499	0	-14.276	1	0.0517	0.443	0.000278	0.674	0.55	132.449	378293	1975	29	0
Earth, Wind & Fire	Serpentine Fire	1.0	0.773	0.917	0	-7.333	1	0.037	0.184	0.00463	0.116	0.946	139.872	230760	1977	53	0
Earth, Wind & Fire	Show Me the Way (feat. Raphael Saadiq)	1.0	0.602	0.497	11	-5.865	1	0.0534	0.428	0.000978	0.342	0.46	139.99	467733	2005	45	0
Earth, Wind & Fire	Sun Goddess (feat. Ramsey Lewis)	1.0	0.543	0.932	7	-6.764	1	0.0548	0.0305	4.79e-05	0.0318	0.596	93.185	509520	1974	51	0
Earth, Wind & Fire	System of Survival	1.0	0.768	0.706	10	-12.976	1	0.0446	0.131	0.0006	0.366	0.887	120.92	300360	1987	42	0
Earth, Wind & Fire	We're Living in Our Own Time	1.0	0.439	0.289	1	-14.621	1	0.0406	0.658	0.0	0.139	0.172	139.572	320987	1983	43	0
Earth, Wind & Fire	Yearnin' Learnin'	1.0	0.626	0.793	11	-10.363	0	0.0521	0.0761	0.00219	0.0278	0.69	117.589	219560	1975	32	0
Eddie Money	Endless Nights	1.0	0.633	0.61	6	-9.935	1	0.0316	0.238	0.000174	0.0696	0.688	111.55	203760	1986	39	0
Eddie Money	Gimme Some Water	1.0	0.506	0.667	2	-11.149	1	0.037	0.035	6.22e-05	0.11	0.856	90.503	217707	1978	53	0
Eddie Money	I Wanna Go Back	1.0	0.61	0.734	10	-9.862	1	0.034	0.237	6.02e-05	0.0489	0.701	111.698	235493	1986	49	0
Eddie Money	Think I'm In Love	1.0	0.486	0.83	3	-10.815	1	0.037	0.0104	0.000475	0.0635	0.652	151.869	188533	1983	54	0
Eddie Money	Walk On Water	1.0	0.608	0.836	2	-9.867	1	0.0467	0.28	0.0	0.179	0.589	119.033	278480	1988	43	0
Edvard Grieg	Improvisations on Two Norwegian Folksongs, Op. 29	1.0	0.328	0.0443	9	-29.264	0	0.0493	0.994	0.914	0.0747	0.336	69.072	170560	2015	40	0
Edward Elgar	Salut d'Amour, Op. 12	1.0	0.138	0.0337	2	-27.266	1	0.0476	0.989	0.974	0.1	0.181	72.134	164680	2015	54	0
Electric Light Orchestra	Mr. Blue Sky	1.0	0.388	0.338	10	-10.054	1	0.0328	0.652	3.72e-06	0.248	0.477	177.784	303373	1977	81	0
Elvis Costello & The Attractions	Everyday I Write The Book	1.0	0.651	0.755	1	-9.102	0	0.0337	0.315	0.000174	0.235	0.716	102.229	234307	1983	50	0
Elvis Costello & The Attractions	High Fidelity	1.0	0.571	0.801	7	-8.319	1	0.034	0.0273	0.0161	0.321	0.888	144.45	147773	1980	31	0
Eminem	Cleanin' Out My Closet	1.0	0.908	0.758	9	-4.753	0	0.174	0.0687	0.0	0.0783	0.87	148.015	297840	2002	72	1
Eminem	Love The Way You Lie	1.0	0.749	0.925	10	-5.034	1	0.227	0.241	0.0	0.52	0.641	86.989	263373	2010	83	1
Eminem	Square Dance	1.0	0.763	0.675	5	-1.797	0	0.223	0.0307	0.0	0.0876	0.724	82.0	323720	2002	61	1
Eminem	Stan	1.0	0.78	0.768	6	-4.325	0	0.238	0.0371	2.34e-06	0.518	0.507	80.063	404107	2000	80	1
Eric Church	Desperate Man	1.0	0.711	0.796	10	-5.87	1	0.0341	0.0716	0.0045	0.262	0.901	109.991	208733	2018	56	0
Eric Church	Higher Wire	1.0	0.566	0.439	2	-7.379	1	0.0437	0.943	2.68e-06	0.095	0.327	74.31	163467	2018	51	0
Eric Church	Hippie Radio	1.0	0.621	0.427	0	-9.825	1	0.0523	0.606	1.12e-06	0.154	0.651	88.656	174240	2018	53	0
Eric Church	Jukebox And A Bar	1.0	0.614	0.459	3	-9.871	1	0.0333	0.787	0.0	0.0923	0.545	148.213	192720	2018	50	0
Eric Church	Round Here Buzz	1.0	0.638	0.441	2	-9.064	1	0.0347	0.0422	1.33e-05	0.107	0.473	76.078	214627	2015	62	0
Eric Church	Solid	1.0	0.649	0.368	2	-10.372	1	0.109	0.478	0.0002	0.257	0.191	73.542	258267	2018	50	0
Eric Hutchinson	Dear Me (Less Is More Mix)	1.0	0.659	0.538	9	-5.766	1	0.0359	0.234	0.0	0.101	0.576	89.941	232160	2016	41	0
Erik Satie	3 Gnossiennes: Gnossienne No.3	1.0	0.425	0.00472	7	-37.89	1	0.0479	0.996	0.953	0.0985	0.484	81.93	190560	1984	59	0
Erik Satie	3 Gymnopedies (orch. Debussy): Gymnopedie No. 2	1.0	0.092	0.0239	7	-31.457	1	0.0488	0.936	0.902	0.18	0.0541	67.289	221000	1988	44	0
Erik Satie	3 Gymnopédies: Gymnopedie No. 1	1.0	0.425	0.00472	7	-37.89	1	0.0479	0.996	0.953	0.0985	0.484	81.93	190560	1984	59	0
Erykah Badu	Didn't Cha Know	1.0	0.753	0.472	3	-9.761	0	0.121	0.48	0.0133	0.284	0.816	135.277	238733	2000	66	0
Erykah Badu	Fall In Love (Your Funeral)	1.0	0.815	0.441	8	-7.805	0	0.11	0.492	4.38e-06	0.112	0.772	91.861	366693	2010	50	0
Erykah Badu	Get MuNNY	1.0	0.791	0.592	11	-6.322	0	0.0474	0.162	0.000491	0.623	0.756	90.009	325960	2010	46	0
Erykah Badu	Gone Baby, Don't Be Long	1.0	0.689	0.763	6	-3.837	0	0.222	0.158	0.00437	0.0856	0.725	172.513	279720	2010	49	0
